x, y, coefficient, p-value
Answer.NuclearEnergy , Answer.FlightSeat , -0.0196903410682 , 0.84350245597
Answer.DrinkForDinner , Answer.ExerciseWeekly , -0.0196423050099 , 0.843879400146
Answer.Paris , Answer.earlobe , -0.0195627090865 , 0.844504075518
Answer.LeiaOrSkywalker , Answer.BookOwned , 0.0195189078517 , 0.844847872341
Answer.CityOrSuburb , Answer.Siblings , -0.0195168444232 , 0.844864068954
Answer.InternetUsage , Answer.WritingHand , -0.0195052382492 , 0.844955171305
Answer.ChildrenHave , Answer.Rain , -0.0194752365447 , 0.84519067834
Answer.GunControl , Answer.Kindle , -0.0194529744516 , 0.845365439872
Answer.JobMoneyOrFun , Answer.Sudoku , -0.0194529744516 , 0.845365439872
Answer.SQL , Answer.Pillow , 0.0194033572869 , 0.845754970714
Answer.Potato , Answer.JobMoneyOrFun , 0.0193154829309 , 0.846444939423
Answer.CityOrSuburb , Answer.MailService , -0.0191955871017 , 0.847386520181
Answer.Gender , Answer.SQL , 0.0191062543949 , 0.848088218457
Answer.Smoke , Answer.CuteAnimal , -0.019038491805 , 0.848620565059
Answer.Vacation , Answer.PokemonGo , -0.0189981982868 , 0.848937145398
Answer.Vacation , Answer.Age , 0.0189875261549 , 0.849020998816
Answer.Paris , Answer.GlobalWarming , 0.0189379592998 , 0.849410479147
Answer.PokemonGo , Answer.DinerWith , -0.0188388402853 , 0.850189432845
Answer.ElectricOrGasCar , Answer.ExerciseWeekly , -0.018798040569 , 0.850510110394
Answer.MaritalStatus , Answer.Vacation , -0.0187782934512 , 0.850665327512
Answer.Continent , Answer.CreditCard , 0.0187598237463 , 0.850810509015
Answer.Lesson , Answer.earlobe , 0.0187373128457 , 0.850987463157
Answer.SmartphoneOS , Answer.Siblings , 0.0186882688078 , 0.851373015105
Answer.earlobe , Answer.GlobalEconomy , -0.0186729228867 , 0.851493661829
Answer.Height , Answer.TV , -0.0186356286081 , 0.851786876648
Answer.SunriseOrSunset , Answer.HairDrying , -0.0185383257181 , 0.852551985681
Answer.InternetUsage , Answer.Stonebraker , -0.0185254122718 , 0.852653536576
Answer.ChildrenWant , Answer.GlobalWarming , -0.0184946294676 , 0.852895621183
Answer.Paris , Answer.CreditCard , -0.018456425741 , 0.853196084986
Answer.HouseHoldIncome , Answer.ExerciseWeekly , 0.0184223709339 , 0.85346393615
Answer.Unicorn , Answer.Siblings , -0.0184030218587 , 0.853616129784
Answer.MaritalStatus , Answer.GMO , 0.0183940014293 , 0.85368708343
Answer.GameOfThrones , Answer.SQL , -0.0183885820774 , 0.853729711982
Answer.Olympics , Answer.Siblings , -0.0183801307449 , 0.853796190892
Answer.StartupOrCorporation , Answer.Skydiving , 0.0183490131482 , 0.854040973402
Answer.Film , Answer.Vacation , 0.0183286769803 , 0.854200952691
Answer.EyeColor , Answer.WritingHand , -0.0182879832814 , 0.854521097052
Answer.ChildrenWant , Answer.Education , -0.0182481851431 , 0.854834218706
Answer.MaritalStatus , Answer.Unicorn , -0.0182355024568 , 0.854934007598
Answer.RentOrBuyHouse , Answer.ApplePerMonth , -0.0181894468467 , 0.855296397853
Answer.Cook , Answer.Kindle , -0.0181804523088 , 0.855367175215
Answer.Cook , Answer.Brexit , -0.0181804523088 , 0.855367175215
Answer.GMO , Answer.LikeCountry , -0.0181523246777 , 0.855588516887
Answer.Unicorn , Answer.CountriesBeenTo , 0.0181195943139 , 0.855846092424
Answer.DrinkForDinner , Answer.MailService , 0.0181139265464 , 0.85589069714
Answer.SQL , Answer.OnlineShopping , 0.017993322118 , 0.856839948197
Answer.Newspaper , Answer.HouseHoldIncome , 0.0179741879161 , 0.856990568098
Answer.Religious , Answer.Pillow , 0.017944615374 , 0.857223366228
Answer.GMO , Answer.Alien , 0.0179252479024 , 0.857375835613
Answer.TV , Answer.Siblings , -0.0179109419926 , 0.857488461488
Answer.Sudoku , Answer.GlobalEconomy , -0.017908199294 , 0.857510054208
Answer.Newspaper , Answer.Pillow , -0.0178609143888 , 0.857882335353
Answer.BookOwned , Answer.ApplePerMonth , -0.0178233329427 , 0.858178241922
Answer.earlobe , Answer.InternetBrowser , 0.0178193681132 , 0.858209461107
Answer.EyeColor , Answer.MaritalStatus , 0.0177804664229 , 0.858515785754
Answer.Gym , Answer.Pillow , -0.0177686872179 , 0.858608543211
Answer.ElectricOrGasCar , Answer.Stonebraker , -0.0177401648013 , 0.858833156047
Answer.Stonebraker , Answer.Kindle , 0.0177401648013 , 0.858833156047
Answer.JobMoneyOrFun , Answer.GlobalWarming , 0.0176846869889 , 0.859270073716
Answer.Lesson , Answer.Database , -0.0176711625225 , 0.859376592619
Answer.Unicorn , Answer.JumpOnOneFoot , -0.0176372842753 , 0.85964342927
Answer.Stonebraker , Answer.Skydiving , 0.0176142287631 , 0.859825031393
Answer.Cook , Answer.MailService , -0.0175888802113 , 0.860024703607
Answer.JumpOnOneFoot , Answer.RentOrBuyHouse , -0.0175665136094 , 0.860200894127
Answer.EyeColor , Answer.LeiaOrSkywalker , 0.0174900679855 , 0.860803138079
Answer.CityOrSuburb , Answer.DNA , 0.0174630895993 , 0.86101569474
Answer.Sauna , Answer.CityOrSuburb , 0.0174630895993 , 0.86101569474
Answer.ChildrenWant , Answer.Skydiving , -0.0174069565136 , 0.861457986516
Answer.HairColor , Answer.Brexit , -0.0173999779413 , 0.861512976067
Answer.Pillow , Answer.Siblings , 0.0173434981083 , 0.861958048523
Answer.Astrology , Answer.Pillow , -0.0172929443382 , 0.862356459034
Answer.Film , Answer.Coffee , -0.0172563032085 , 0.862645246624
Answer.Film , Answer.GlobalEconomy , 0.0172489219761 , 0.862703424103
Answer.Car , Answer.GlobalWarming , 0.0172374541426 , 0.862793812854
Answer.GunControl , Answer.ChildrenHave , 0.0172178430562 , 0.862948390318
Answer.HairColor , Answer.Database , 0.0172010159867 , 0.863081027873
Answer.NuclearEnergy , Answer.DrinkForDinner , 0.0171922480393 , 0.863150141776
Answer.ChildrenHave , Answer.PhoneBrand , -0.0171754929768 , 0.863282217492
Answer.Unicorn , Answer.CreditCard , 0.0171626197177 , 0.863383696538
Answer.Pillow , Answer.Sudoku , -0.0171496282519 , 0.86348610965
Answer.GMO , Answer.Drunk , 0.017103862899 , 0.863846900805
Answer.Skydiving , Answer.Drunk , 0.0169416552128 , 0.86512588982
Answer.Astrology , Answer.LeiaOrSkywalker , 0.0168803420971 , 0.865609427544
Answer.Snow , Answer.GlobalEconomy , 0.0168604716296 , 0.865766143983
Answer.HairColor , Answer.Sudoku , -0.0168458385164 , 0.865881557244
Answer.GunControl , Answer.Lesson , 0.0168247047552 , 0.866048246931
Answer.Unicorn , Answer.Tennis , 0.0168010067874 , 0.866235168431
Answer.OnlineShopping , Answer.Juggle , 0.0167986895224 , 0.866253446625
Answer.GlobalWarming , Answer.Database , -0.0166960248981 , 0.867063318331
Answer.CarTransmission , Answer.GlobalEconomy , -0.0166881415714 , 0.867125511788
Answer.ElectricOrGasCar , Answer.Siblings , 0.0166675120979 , 0.867288266489
Answer.Gender , Answer.Car , -0.0166430962028 , 0.867480901043
Answer.InternetUsage , Answer.BookOwned , -0.0165728162219 , 0.868035433584
Answer.HolidayDestination , Answer.OnlineShopping , 0.0165123897265 , 0.86851226998
Answer.Astrology , Answer.Rain , -0.0163667935497 , 0.869661388937
Answer.Bluegrass , Answer.ExerciseWeekly , -0.0163352146615 , 0.869910661428
Answer.MailService , Answer.LikeCountry , 0.0162811291263 , 0.870337622938
Answer.Film , Answer.NuclearEnergy , 0.0162758399683 , 0.870379378559
Answer.CarTransmission , Answer.Bluegrass , -0.0162682069775 , 0.870439638356
Answer.Pillow , Answer.LeiaOrSkywalker , -0.0162273222778 , 0.870762421388
Answer.marijuana , Answer.Database , -0.0161957340298 , 0.87101182384
Answer.Tennis , Answer.Database , -0.0161863688905 , 0.871085767967
Answer.HouseHoldIncome , Answer.HairDrying , -0.0160452001176 , 0.872200525307
Answer.Potato , Answer.NuclearEnergy , 0.0159677467591 , 0.872812252074
Answer.GunControl , Answer.Database , -0.0159581554435 , 0.872888009523
Answer.Astrology , Answer.PhoneBrand , 0.0156820165811 , 0.875069594808
Answer.Gender , Answer.BookOwned , -0.0156500662924 , 0.875322073003
Answer.DrinkForDinner , Answer.HouseHoldIncome , 0.0156451777361 , 0.875360704552
Answer.BookRead , Answer.Alien , -0.0156419737435 , 0.875386024086
Answer.Newspaper , Answer.Juggle , 0.0156203103515 , 0.875557222224
Answer.Newspaper , Answer.BathOrShower , 0.0156203103515 , 0.875557222224
Answer.CityOrSuburb , Answer.Astrology , -0.0156166144214 , 0.875586430428
Answer.ExerciseWeekly , Answer.PhoneBrand , -0.0155937477556 , 0.875767144869
Answer.ChildrenWant , Answer.Age , -0.0154638319931 , 0.876793985334
Answer.Height , Answer.DrinkForDinner , -0.0154297919906 , 0.877063067764
Answer.Bluegrass , Answer.CuteAnimal , -0.0154277407783 , 0.877079282816
Answer.Smoke , Answer.Religious , 0.015365067032 , 0.877574749937
Answer.HairColor , Answer.PokemonGo , -0.0153606426446 , 0.877609728706
Answer.CountriesBeenTo , Answer.Cook , -0.0153521631456 , 0.877676767445
Answer.SQL , Answer.ApplePerMonth , -0.0152880827611 , 0.878183413511
Answer.EyeColor , Answer.ApplePerMonth , -0.0152775758725 , 0.878266490021
Answer.Newspaper , Answer.Car , 0.0152730605068 , 0.878302192797
Answer.NuclearEnergy , Answer.LikeCountry , 0.0152339670815 , 0.878611312783
Answer.SunriseOrSunset , Answer.Rain , 0.0152094465154 , 0.878805211393
Answer.GameOfThrones , Answer.Siblings , 0.0152075578102 , 0.878820146798
Answer.DNA , Answer.MailService , 0.015169314376 , 0.879122575388
Answer.HairColor , Answer.DinerWith , 0.01514410931 , 0.879321906229
Answer.Continent , Answer.Drunk , -0.0150547446123 , 0.880028695433
Answer.DrinkForDinner , Answer.JumpOnOneFoot , 0.0150318519115 , 0.880209769952
Answer.Pillow , Answer.Database , 0.0149160241818 , 0.881126027569
Answer.Vacation , Answer.HairColor , -0.0149028272172 , 0.881230432398
Answer.HolidayDestination , Answer.PokemonGo , 0.014887280586 , 0.881353428695
Answer.HouseHoldIncome , Answer.Rain , 0.014883433949 , 0.881383861582
Answer.Newspaper , Answer.CountriesBeenTo , -0.0148738443109 , 0.881459731299
Answer.Stonebraker , Answer.Olympics , -0.0148528867602 , 0.881625543523
Answer.Sauna , Answer.ExerciseWeekly , -0.0148451119674 , 0.88168705753
Answer.Cook , Answer.Skydiving , -0.0148318353059 , 0.88179210384
Answer.Potato , Answer.BookRead , -0.0148191911166 , 0.881892147868
Answer.TV , Answer.Tennis , -0.0147907846433 , 0.882116913847
Answer.LeiaOrSkywalker , Answer.earlobe , 0.0147670611794 , 0.882304632721
Answer.Tennis , Answer.CreditCard , -0.0147037443162 , 0.882805677848
Answer.Continent , Answer.ChildrenWant , 0.0146602976767 , 0.883149510734
Answer.HolidayDestination , Answer.Height , 0.0146596313617 , 0.883154784062
Answer.Smoke , Answer.PokemonGo , -0.0145886348339 , 0.883716691528
Answer.Unicorn , Answer.StartupOrCorporation , -0.0145436517252 , 0.884072743637
Answer.HairColor , Answer.ChildrenWant , -0.0145123000622 , 0.884320913224
Answer.HairColor , Answer.Skydiving , 0.0144594040241 , 0.884739646424
Answer.RentOrBuyHouse , Answer.GMO , 0.0143846064054 , 0.88533181002
Answer.Sauna , Answer.HairColor , -0.0143542344151 , 0.885572279379
Answer.MailService , Answer.Bluegrass , -0.0143254880566 , 0.885799887409
Answer.Cook , Answer.Lesson , -0.0142681753959 , 0.886253705499
Answer.Sauna , Answer.Rain , -0.0141998029973 , 0.886795145825
Answer.Height , Answer.Tennis , 0.0141643844602 , 0.887075645341
Answer.CityOrSuburb , Answer.SmartphoneOS , -0.0140919148727 , 0.88764961656
Answer.Continent , Answer.DrinkForDinner , -0.0140436815133 , 0.888031665001
Answer.MailService , Answer.earlobe , -0.0140274234999 , 0.888160447807
Answer.Kindle , Answer.PokemonGo , 0.0139987756273 , 0.888387380114
Answer.NuclearEnergy , Answer.TV , 0.0138825685434 , 0.889307999389
Answer.ChildrenHave , Answer.TV , -0.0138511838546 , 0.889556661395
Answer.Height , Answer.Bluegrass , -0.013785308006 , 0.890078632871
Answer.Astrology , Answer.BookOwned , 0.0137689562235 , 0.89020820454
Answer.MaritalStatus , Answer.LikeCountry , 0.0137500682224 , 0.890357876822
Answer.Sauna , Answer.StartupOrCorporation , -0.0137270313411 , 0.890540430868
Answer.Potato , Answer.Skydiving , 0.0135479965067 , 0.891959373157
Answer.marijuana , Answer.SQL , -0.013533299049 , 0.892075873197
Answer.StartupOrCorporation , Answer.SmartphoneOS , 0.0135097944102 , 0.892262188511
Answer.EyeColor , Answer.HairColor , -0.0134894806994 , 0.892423214867
Answer.Religious , Answer.ExerciseWeekly , 0.0134502584305 , 0.892734141319
Answer.SunriseOrSunset , Answer.EyeColor , 0.0134082792835 , 0.893066940348
Answer.GunControl , Answer.LikeCountry , -0.0133901766622 , 0.893210458634
Answer.Vacation , Answer.GMO , -0.0132867841076 , 0.894030224712
Answer.ElectricOrGasCar , Answer.SmartphoneOS , 0.0132324890572 , 0.894460757294
Answer.PokemonGo , Answer.GlobalEconomy , -0.0132268000728 , 0.894505869868
Answer.Pillow , Answer.Coffee , 0.0130555206258 , 0.895864240367
Answer.ElectricOrGasCar , Answer.DrinkForDinner , 0.0129946349554 , 0.896347180653
Answer.GunControl , Answer.JobMoneyOrFun , 0.0129819040126 , 0.896448166265
Answer.DrinkForDinner , Answer.CreditCard , -0.0129570040699 , 0.896645684768
Answer.Film , Answer.earlobe , 0.0129217038256 , 0.896925714352
Answer.BookRead , Answer.Kindle , -0.0128622489371 , 0.897397386337
Answer.Continent , Answer.HairColor , -0.0128489590949 , 0.897502823201
Answer.Juggle , Answer.PokemonGo , 0.0128037355891 , 0.897861623695
Answer.ChildrenHave , Answer.earlobe , -0.0127647886844 , 0.898170642516
Answer.marijuana , Answer.Potato , -0.0126882716662 , 0.898777800457
Answer.Height , Answer.Kindle , 0.0126827163563 , 0.898821883783
Answer.DrinkForDinner , Answer.InternetBrowser , 0.0126328617538 , 0.899217511239
Answer.HolidayDestination , Answer.Skydiving , 0.012599514438 , 0.899482156827
Answer.ChildrenHave , Answer.Brexit , 0.0125727164943 , 0.899694834325
Answer.Snow , Answer.LikeCountry , -0.0125274969187 , 0.900053728171
Answer.JumpOnOneFoot , Answer.Education , 0.0124763505425 , 0.900459685466
Answer.OnlineShopping , Answer.Height , 0.0124582853908 , 0.900603077716
Answer.CityOrSuburb , Answer.marijuana , -0.0124496690507 , 0.900671471092
Answer.Olympics , Answer.Sudoku , 0.0124377243608 , 0.900766284901
Answer.Gender , Answer.Bluegrass , -0.0123831199142 , 0.901199738391
Answer.Snow , Answer.CuteAnimal , 0.0123515376929 , 0.90145045328
Answer.Paris , Answer.Tennis , -0.0123060729642 , 0.901811391201
Answer.Newspaper , Answer.Tennis , -0.0123060729642 , 0.901811391201
Answer.Paris , Answer.Gender , -0.0123060729642 , 0.901811391201
Answer.InternetUsage , Answer.Continent , 0.0122384658205 , 0.902348151512
Answer.TV , Answer.Darwin , -0.0121964579409 , 0.902681691133
Answer.DrinkForDinner , Answer.Tennis , 0.0121868692506 , 0.902757827037
Answer.Snow , Answer.Pillow , 0.0121449170356 , 0.903090945422
Answer.HairColor , Answer.Tennis , -0.0121386140963 , 0.903140994888
Answer.ScaryMovie , Answer.HairDrying , 0.0120699085904 , 0.903686586148
Answer.HolidayDestination , Answer.JobMoneyOrFun , -0.0119745425213 , 0.904443963462
Answer.JobMoneyOrFun , Answer.Olympics , -0.0119395280686 , 0.904722062429
Answer.BookRead , Answer.ChildrenWant , -0.0118655018089 , 0.905310046826
Answer.MailService , Answer.ScaryMovie , 0.0118336177151 , 0.905563315295
Answer.Film , Answer.MailService , -0.0118144606926 , 0.905715491955
Answer.HolidayDestination , Answer.GlobalWarming , -0.011793680281 , 0.905880568104
Answer.SunriseOrSunset , Answer.ChildrenHave , -0.0116701042708 , 0.906862317968
Answer.Height , Answer.BookOwned , -0.0116516015803 , 0.907009324733
Answer.InternetBrowser , Answer.Siblings , -0.0116019654105 , 0.90740370734
Answer.BookRead , Answer.GMO , -0.0115927948381 , 0.907476574294
Answer.ElectricOrGasCar , Answer.DinerWith , 0.0115908983806 , 0.907491643142
Answer.Olympics , Answer.ScaryMovie , 0.0114689759455 , 0.908460481479
Answer.TV , Answer.Snow , -0.011461593706 , 0.908519147659
Answer.Smoke , Answer.Skydiving , -0.0114133924124 , 0.908902212288
Answer.TV , Answer.HairColor , 0.0113841395114 , 0.909134700703
Answer.GunControl , Answer.Rain , 0.0113840526761 , 0.909135390841
Answer.Paris , Answer.Pillow , 0.011340263104 , 0.909483424295
Answer.JumpOnOneFoot , Answer.Religious , -0.0111805089702 , 0.910753272628
Answer.CityOrSuburb , Answer.Tennis , -0.0111596127896 , 0.91091938817
Answer.Car , Answer.Religious , -0.0111411838172 , 0.911065893663
Answer.Newspaper , Answer.HairColor , 0.0111393808762 , 0.911080226731
Answer.DrinkForDinner , Answer.Alien , -0.011119723227 , 0.911236503476
Answer.Astrology , Answer.Bluegrass , -0.0110660943352 , 0.911662866075
Answer.Tennis , Answer.Olympics , 0.0110227760609 , 0.91200727508
Answer.HolidayDestination , Answer.Snow , 0.0110192784027 , 0.912035084494
Answer.ChildrenWant , Answer.SmartphoneOS , 0.0109940456999 , 0.912235709486
Answer.ChildrenHave , Answer.BookOwned , 0.0109894391202 , 0.912272336956
Answer.Sauna , Answer.Astrology , 0.0109631163425 , 0.912481636045
Answer.Smoke , Answer.Siblings , -0.0109467370451 , 0.912611875017
Answer.Vacation , Answer.InternetBrowser , 0.0108984119108 , 0.912996142799
Answer.CarTransmission , Answer.RentOrBuyHouse , -0.0108324977104 , 0.913520306144
Answer.DNA , Answer.TV , 0.0107741615449 , 0.913984238308
Answer.Stonebraker , Answer.Siblings , 0.0107645793892 , 0.914060445434
Answer.Paris , Answer.ElectricOrGasCar , 0.0106963689496 , 0.91460294723
Answer.DrinkForDinner , Answer.Siblings , -0.0105838310027 , 0.915498086951
Answer.EyeColor , Answer.JobMoneyOrFun , 0.0105791589316 , 0.91553525143
Answer.WritingHand , Answer.BookOwned , 0.0104982314681 , 0.916179026204
Answer.Education , Answer.GlobalEconomy , 0.0104944821304 , 0.916208853353
Answer.Gym , Answer.StartupOrCorporation , 0.0104800186065 , 0.916323916279
Answer.PokemonGo , Answer.Database , -0.0104205117489 , 0.916797334483
Answer.Vacation , Answer.JumpOnOneFoot , -0.0103021273376 , 0.917739250616
Answer.SunriseOrSunset , Answer.Vacation , -0.0103021273376 , 0.917739250616
Answer.Potato , Answer.ScaryMovie , 0.010242954369 , 0.918210098342
Answer.RentOrBuyHouse , Answer.GlobalWarming , -0.0102403703701 , 0.918230660234
Answer.HairColor , Answer.ApplePerMonth , 0.0102051818897 , 0.918510674118
Answer.OnlineShopping , Answer.GMO , -0.010191922573 , 0.918616188299
Answer.Coffee , Answer.earlobe , 0.0101813064505 , 0.918700669649
Answer.CountriesBeenTo , Answer.SmartphoneOS , -0.0101636581272 , 0.918841114091
Answer.Height , Answer.CreditCard , -0.0101337093918 , 0.919079450281
Answer.HolidayDestination , Answer.BathOrShower , -0.0100280805737 , 0.919920116101
Answer.Smoke , Answer.Sudoku , 0.0100205431301 , 0.919980107574
Answer.SQL , Answer.StartupOrCorporation , -0.0100205431301 , 0.919980107574
Answer.Smoke , Answer.Kindle , -0.0100205431301 , 0.919980107574
Answer.TV , Answer.GMO , -0.0100147247027 , 0.920026417485
Answer.DinerWith , Answer.LikeCountry , 0.00998724504402 , 0.920245136642
Answer.MaritalStatus , Answer.Pillow , -0.00997785355386 , 0.920319887799
Answer.Unicorn , Answer.Brexit , 0.00994654735529 , 0.920569073129
Answer.Car , Answer.TV , 0.00991795163435 , 0.920796690811
Answer.Gym , Answer.InternetBrowser , -0.00990312674904 , 0.920914697208
Answer.Sauna , Answer.GlobalEconomy , -0.0097830719186 , 0.921870399142
Answer.CityOrSuburb , Answer.GlobalEconomy , 0.00977517141287 , 0.921933295389
Answer.BookOwned , Answer.SmartphoneOS , -0.00974414273803 , 0.922180320581
